name,hr,ra,dec,mag
,,22.932879,62.432275,6.53
HR302,302,1.079665,51.009781,6.53
HR1863,1863,5.552041,-1.717358,6.53
,,17.654699,3.555239,6.53
HR7668,7668,20.09223,-32.999837,6.53
HR2083,2083,5.902995,-50.362551,6.53
,,6.428536,21.645023,6.53
,,23.592012,32.197868,6.53
HR4016,4016,10.300321,73.073513,6.53
HR7374,7374,19.406261,28.08757,6.53
,,2.049325,11.018756,6.53
,,2.353823,-19.915353,6.53
HR3729,3729,9.376829,-39.775289,6.53
,,9.521936,-47.952509,6.53
,,17.389629,57.011719,6.53
HR7058,7058,18.759894,21.984682,6.53
,,14.649897,-59.141046,6.53
,,9.054058,6.81598,6.53
HR6400,6400,17.33687,-70.045367,6.53
,,7.056834,-52.425341,6.53
,,15.951447,-16.034409,6.53
HR6965,6965,18.575767,-24.222393,6.53
,,11.595912,-72.84194,6.53
HR8109,8109,21.158001,63.295668,6.53
,,5.635251,-27.210749,6.53
,,6.375263,-60.218652,6.53
,,4.362685,-37.781842,6.53
HR5237,5237,13.929011,-31.284977,6.53
HR665,665,2.286234,23.767832,6.53
HR8105,8105,21.18438,36.299581,6.53
HR1745,1745,5.490461,77.97751,6.53
,,21.009071,-5.477354,6.53
HR4281,4281,10.994748,11.705868,6.53
,,12.558286,38.06904,6.53
,,10.152128,63.952426,6.53
,,0.452034,80.052141,6.53
HR8854,8854,23.274181,61.962948,6.53
,,10.866281,-55.138332,6.53
,,6.386956,-34.996841,6.53
,,3.611061,29.22403,6.53
HR3421,3421,8.622236,-40.147666,6.53
HR7702,7702,20.119848,50.229595,6.53
,,15.792207,59.568623,6.53
,,10.086873,-42.172299,6.53
,,21.376649,2.918511,6.53
,,23.488034,-54.501412,6.53
,,16.679836,-72.29961,6.53
,,2.913099,-0.04824,6.53
HR2932,2932,7.627445,-14.440761,6.53
,,15.700491,-64.180288,6.53
,,4.774145,42.348561,6.53
HR8823,8823,23.17961,-29.525143,6.53
,,0.894815,-4.525588,6.53
HR3230,3230,8.212751,-29.910769,6.53
,,3.662547,56.383035,6.53
,,7.716373,-17.061603,6.53
,,0.941856,42.978787,6.53
HR3214,3214,8.206161,14.004117,6.53
HR8724,8724,22.94763,11.848337,6.53
,,15.790792,1.545964,6.53
HR2908,2908,7.553701,-43.086199,6.53
HR6772,6772,18.15625,-36.672533,6.53
HR6625,6625,17.764923,38.881385,6.53
,,21.974259,14.02219,6.53
,,10.237141,-39.10372,6.53
,,10.909824,29.630075,6.53
,,7.853882,-47.216412,6.53
HR2991,2991,7.752593,20.316045,6.53
,,16.782093,-68.101965,6.53
,,1.597347,33.835327,6.53
,,21.363639,-29.166071,6.53
HR4661,4661,12.262973,-23.353902,6.53
,,9.412594,19.786629,6.53
HR76,76,0.334769,48.865449,6.53
,,19.814816,11.685114,6.53
HR3646,3646,9.173056,-23.176696,6.53
HR3744,3744,9.454067,-9.223712,6.53
,,3.936579,59.641888,6.53
,,8.158362,-51.842754,6.53
HR4041,4041,10.302921,27.415479,6.53
HR2497,2497,6.75071,-30.586404,6.53
HR2228,2228,6.29296,46.423953,6.53
,,6.685949,8.984724,6.53
HR1992,1992,5.842745,56.918938,6.53
HR7675,7675,20.090649,-12.665163,6.53
,,8.288462,4.219169,6.53
,,9.819147,-43.482829,6.53
,,2.084398,55.622257,6.53
,,4.488843,27.404223,6.53
HR2628,2628,7.005379,-22.11906,6.53
,,7.005811,67.330605,6.53
,,20.591568,6.947077,6.53
HR1754,1754,5.321753,-18.509559,6.53
HR3016,3016,7.751326,-37.887871,6.53
,,3.62893,56.739386,6.53
,,23.525036,28.666175,6.53
HR7201,7201,19.005295,40.683999,6.53
,,0.19891,-42.172144,6.53
HR5754,5754,15.461326,62.275682,6.53
,,7.82064,-40.701064,6.53
,,10.247286,-41.726074,6.54
HR7037,7037,18.783085,-50.094636,6.54
,,12.200212,-64.510405,6.54
,,8.172303,69.725078,6.54
,,1.364429,50.121984,6.54
HR7256,7256,19.160101,-36.164808,6.54
,,21.261419,-57.631351,6.54
,,19.237783,-8.719095,6.54
,,23.165862,14.426551,6.54
,,6.42632,-2.991448,6.54
,,2.732101,-7.912486,6.54
HR7305,7305,19.265823,27.455925,6.54
,,20.970991,30.395938,6.54
,,0.298974,12.771466,6.54
HR4454,4454,11.56943,11.023864,6.54
,,1.484194,7.29409,6.54
,,6.462935,20.789509,6.54
HR1179,1179,3.788878,-29.901726,6.54
,,11.264913,-47.920858,6.54
HR3530,3530,8.857727,-42.504503,6.54
,,18.822408,43.73439,6.54
HR2879,2879,7.547397,22.887606,6.54
,,22.629927,-39.857114,6.54
HR5202,5202,13.842943,-19.897895,6.54
,,8.207603,-36.989231,6.54
HR2276,2276,6.34781,11.756222,6.54
,,12.535781,-56.129539,6.54
,,11.067475,-54.197764,6.54
HR3828,3828,9.609352,-24.702823,6.54
,,20.774188,-50.805533,6.54
HR2986,2986,7.699454,-38.528355,6.54
,,18.734763,38.533083,6.54
,,1.854701,64.854952,6.54
HR1223,1223,3.967539,34.813968,6.54
,,21.199127,30.619141,6.54
,,10.794423,-64.547178,6.54
,,21.976377,-44.062611,6.54
,,17.264097,-33.737005,6.54
HR1036,1036,3.450894,18.756554,6.54
HR3451,3451,8.736149,36.918344,6.54
HR2062,2062,5.796706,-72.70225,6.54
,,8.075698,-17.665543,6.54
,,14.16912,68.863384,6.54
HR3985,3985,10.146015,-10.884801,6.54
HR3048,3048,7.82924,-20.207629,6.54
,,23.756052,10.179837,6.54
,,19.713456,22.851633,6.54
,,11.948952,-13.754559,6.54
,,22.559615,40.819024,6.54
,,22.568504,-9.608494,6.54
,,6.006745,16.298958,6.54
HR7501,7501,19.713641,29.331763,6.54
,,19.204364,47.374989,6.54
,,20.18772,-43.662293,6.54
,,21.29793,-48.718264,6.54
,,18.334765,-7.981329,6.54
,,8.040859,-44.666955,6.54
HR4436,4436,11.519518,48.789575,6.54
HR2869,2869,7.473051,-37.810168,6.54
,,4.853709,68.168783,6.54
,,5.561974,32.748929,6.54
,,18.689176,-50.472658,6.54
,,9.49254,-62.360905,6.54
,,5.770547,-23.644358,6.54
,,18.402372,79.222698,6.54
HR1334,1334,4.306844,9.487162,6.54
HR3797,3797,9.572106,46.902076,6.54
,,9.58076,-12.129546,6.54
HR3956,3956,10.047028,-30.577523,6.54
,,14.104937,-8.891617,6.54
HR7857,7857,20.564917,10.059734,6.54
HR5348,5348,14.306601,-33.22055,6.54
HR760,760,2.622455,39.8961,6.54
,,21.111523,-20.180264,6.54
,,11.342012,-10.294534,6.54
HR2797,2797,7.577729,80.896697,6.54
,,2.896173,9.335815,6.54
,,9.341514,52.450979,6.54
,,12.371805,-15.555406,6.54
,,18.906091,10.808334,6.54
,,12.614596,70.184724,6.54
,,22.963363,73.133503,6.54
,,7.147896,33.933913,6.54
,,7.03042,-11.300924,6.54
,,14.905754,-28.348198,6.54
HR8420,8420,22.178432,-75.881435,6.54
HR4079,4079,10.387392,5.694263,6.54
HR4560,4560,11.918263,46.476846,6.54
HR7677,7677,20.08294,23.210379,6.54
HR1736,1736,5.344212,46.963783,6.54
HR358,358,1.206476,-30.802128,6.54
,,21.624753,4.682456,6.54
,,2.030669,15.067086,6.54
,,14.108222,16.97023,6.54
,,21.833872,-47.725133,6.54
,,21.843182,-8.982556,6.54
,,22.364676,40.666422,6.54
HR6062,6062,16.314398,-57.89979,6.54
HR2835,2835,7.447296,21.535645,6.54
HR3412,3412,8.63477,9.57461,6.54
HR2546,2546,6.832695,-45.450405,6.54
HR5876,5876,15.882417,-65.152496,6.54
,,22.158296,-7.548654,6.54
,,18.642113,-48.720778,6.54
,,9.710925,-72.190804,6.54
,,0.361786,67.823015,6.55
HR2069,2069,5.889681,-42.921331,6.55
,,23.994624,-5.893053,6.55
HR9070,9070,23.979565,46.413179,6.55
,,9.942041,32.384659,6.55
,,11.46724,11.973094,6.55
,,1.761814,8.559238,6.55
,,16.23665,-31.663651,6.55
,,12.949454,67.242863,6.55
,,10.622381,56.431341,6.55
,,12.103079,-73.556785,6.55
HR1846,1846,5.557979,42.108958,6.55
,,1.208512,2.471579,6.55
,,13.232657,1.456447,6.55
,,22.56476,61.778128,6.55
,,4.952655,59.12031,6.55
,,13.252842,18.918904,6.55
,,7.507944,-50.608972,6.55
,,7.505157,-40.989217,6.55
HR3033,3033,7.816383,4.333698,6.55
HR2997,2997,7.938498,80.265542,6.55
HR7729,7729,20.274013,-35.198468,6.55
,,8.756478,0.197764,6.55
HR6971,6971,18.5564,30.892089,6.55
,,22.24395,-15.818532,6.55
,,18.815452,24.055871,6.55
HR515,515,1.776472,17.412696,6.55
,,4.076941,55.066468,6.55
HR5791,5791,15.584606,1.669219,6.55
,,15.16425,-23.985972,6.55
,,16.749996,6.088161,6.55
HR1800,1800,5.4253,-0.543945,6.55
,,4.590027,85.527028,6.55
,,22.335069,56.918014,6.55
,,19.63374,35.258992,6.55
,,2.906343,51.166942,6.55
,,17.868112,1.111173,6.55
,,20.358902,22.848852,6.55
HR7605,7605,19.961469,-38.058851,6.55
,,12.174219,-7.773975,6.55
HR2314,2314,6.464155,47.404927,6.55
HR7586,7586,19.949361,-57.925641,6.55
HR798,798,2.658808,-64.281719,6.55
,,21.815118,-56.274008,6.55
,,2.937768,29.164069,6.55
,,20.446783,81.434146,6.55
,,0.744205,-65.649522,6.55
,,5.422263,-12.554091,6.55
,,18.871843,14.535496,6.55
,,19.946975,-30.570183,6.55
,,17.953671,-55.381248,6.55
,,3.662632,-40.352214,6.55
,,21.043118,-9.995621,6.55
,,21.932048,-46.927961,6.55
,,0.692908,-25.196563,6.55
,,10.288234,41.46743,6.55
,,11.818641,5.183366,6.55
HR2413,2413,6.600029,4.498032,6.55
,,20.874975,18.027331,6.55
HR7273,7273,19.202717,-37.583105,6.55
,,1.79412,-20.845172,6.55
,,17.781442,36.087477,6.55
,,19.504812,33.728455,6.55
,,1.180696,67.780095,6.55
HR3841,3841,9.601448,-64.950243,6.55
,,16.670257,-33.743574,6.55
,,10.446354,-4.388339,6.55
HR658,658,2.257864,-9.466528,6.55
HR8189,8189,21.389728,37.406545,6.55
HR6652,6652,17.882158,-35.018892,6.55
,,18.926587,42.06028,6.55
,,21.95672,66.139082,6.55
HR6669,6669,17.853896,40.072463,6.55
,,2.566219,71.294255,6.55
HR3387,3387,8.588735,19.590063,6.55
,,0.969411,39.47537,6.55
HR1779,1779,5.42026,34.855035,6.55
HR2167,2167,6.146398,8.669432,6.55
HR2904,2904,7.579503,2.725496,6.55
HR2620,2620,7.021393,32.414562,6.55
,,1.655983,-33.564777,6.55
HR8006,8006,20.918964,-1.373029,6.55
,,12.553389,-52.082844,6.55
HR8007,8007,20.906221,28.521996,6.55
,,10.721646,-31.759721,6.55
,,4.857507,-51.725561,6.55
,,5.798977,35.159275,6.55
,,17.943873,18.612432,6.55
,,19.590896,15.610575,6.55
,,21.018981,-13.529992,6.55
HR2054,2054,5.951287,49.029687,6.55
HR89,89,0.386835,-31.035775,6.55
,,20.483526,-17.875405,6.55
,,22.345094,14.032295,6.55
,,14.85971,-17.790366,6.55
,,3.821974,-1.453256,6.55
HR8681,8681,22.825594,10.478616,6.55
,,22.772517,46.215082,6.55
,,9.754091,23.474565,6.55
,,15.870324,-45.284362,6.55
,,19.165653,35.661001,6.55
HR1731,1731,5.280073,-17.142339,6.55
HR1398,1398,4.415681,-34.757477,6.55
HR7245,7245,19.119175,0.640978,6.55
,,4.892806,23.315663,6.55
HR8294,8294,22.758224,-88.818294,6.55
,,11.626138,-60.90323,6.56
,,8.430102,1.574316,6.56
,,12.603407,-52.417718,6.56
,,10.851665,-18.332213,6.56
HR8148,8148,21.329351,-26.35288,6.56
,,8.234761,-44.575795,6.56
,,14.001299,-8.16164,6.56
,,20.043395,-45.196017,6.56
HR3005,3005,7.718604,-49.992995,6.56
,,0.963949,-1.765981,6.56
,,21.478409,25.921345,6.56
HR7323,7323,19.340609,-31.8176,6.56
,,8.030905,-44.599906,6.56
HR5284,5284,14.087226,-16.335986,6.56
HR2587,2587,6.879729,-54.090335,6.56
,,13.435072,-16.858488,6.56
,,5.474001,34.697455,6.56
,,20.253044,55.656464,6.56
,,23.758146,20.415439,6.56
HR3025,3025,7.775954,-40.059513,6.56
,,19.348417,22.198787,6.56
,,21.866793,55.791968,6.56
,,22.544288,13.044536,6.56
,,8.947136,-17.433396,6.56
,,23.948786,55.840339,6.56
,,13.522919,-42.464751,6.56
,,10.445542,-47.659823,6.56
,,8.138711,-23.617789,6.56
,,20.053498,4.73026,6.56
,,21.169445,-43.382726,6.56
HR880,880,2.905776,-64.435578,6.56
,,19.95687,-6.697909,6.56
HR1898,1898,5.591966,-4.364046,6.56
,,16.642372,48.862294,6.56
HR5189,5189,13.815316,-35.70418,6.56
HR2872,2872,7.532123,38.896068,6.56
,,15.017292,-64.576052,6.56
,,18.730971,10.901141,6.56
HR2513,2513,6.757237,-52.200924,6.56
HR1055,1055,3.58675,73.346928,6.56
HR8569,8569,22.495566,35.725631,6.56
,,8.747447,-44.542596,6.56
,,17.242631,26.051903,6.56
,,6.600623,56.386067,6.56
,,6.383742,-3.276976,6.56
,,6.481211,0.127958,6.56
HR2798,2798,7.354668,-8.8779,6.56
,,12.237627,-5.716599,6.56
HR2441,2441,6.647057,4.700609,6.56
HR2992,2992,7.727531,-25.503835,6.56
,,10.864815,-49.157562,6.56
,,6.410824,35.255032,6.56
HR5815,5815,15.64443,-8.794714,6.56
HR1470,1470,4.641531,26.939263,6.56
,,22.467642,44.120577,6.56
,,21.372584,77.090259,6.56
HR2248,2248,6.282901,7.052576,6.56
,,15.55131,16.012037,6.56
HR3224,3224,8.228248,23.137729,6.56
,,3.942111,-10.853138,6.56
,,20.464385,65.755776,6.56
,,6.035799,-5.136956,6.56
,,0.200839,-13.813179,6.56
HR7247,7247,18.965904,77.050825,6.56
HR5345,5345,14.254723,52.535925,6.56
HR1906,1906,5.604174,-5.647923,6.56
HR7764,7764,20.341077,-29.197218,6.56
,,10.35404,-13.786528,6.56
,,12.355871,-62.281634,6.56
,,5.786193,58.785528,6.56
,,7.006561,-49.135056,6.56
,,16.34117,-12.911038,6.56
,,22.068533,44.345117,6.56
HR9034,9034,23.865853,77.599377,6.56
HR8662,8662,22.778796,-46.939446,6.56
,,13.583808,12.513958,6.56
,,0.714653,16.662464,6.56
,,2.864689,44.894207,6.56
,,7.582614,3.276598,6.56
HR8765,8765,23.042603,31.781596,6.56
,,23.043104,16.232431,6.56
,,18.333809,-48.765242,6.56
,,3.885658,-6.633744,6.56
,,8.971747,18.308276,6.56
,,14.847436,-53.368317,6.56
,,8.55931,-16.109615,6.56
,,13.677127,-44.330234,6.57
HR8206,8206,21.415401,49.323128,6.57
HR5189,5189,13.81532,-35.704955,6.57
HR7294,7294,19.201579,49.854916,6.57
,,8.548272,-47.605514,6.57
,,19.340854,-1.309759,6.57
,,14.111568,-14.204887,6.57
,,6.713184,-4.14088,6.57
,,2.238592,-76.357539,6.57
,,23.389465,-55.553402,6.57
,,18.933331,-80.727885,6.57
,,14.453134,-66.568025,6.57
HR6278,6278,16.911174,-11.792463,6.57
,,20.307486,-72.979334,6.57
,,15.419775,-47.217431,6.57
HR6328,6328,17.019341,27.196528,6.57
,,16.71083,-61.785017,6.57
,,20.244338,36.75207,6.57
,,7.932944,-12.608194,6.57
,,4.05941,-25.847895,6.57
,,17.26636,27.134127,6.57
,,11.587175,-60.894554,6.57
HR2654,2654,7.072271,1.488491,6.57
HR4040,4040,10.279411,-20.669684,6.57
,,20.168831,8.443402,6.57
,,5.630024,-34.689694,6.57
,,6.11551,16.366715,6.57
HR2362,2362,6.501555,9.029712,6.57
,,6.911049,15.837945,6.57
HR1699,1699,5.193288,-37.395281,6.57
,,2.368506,22.873594,6.57
,,20.743459,47.296912,6.57
,,0.979374,-5.882816,6.57
HR8052,8052,21.146575,-76.212469,6.57
HR1890,1890,5.589407,-4.494172,6.57
,,23.256523,-56.691881,6.57
HR2339,2339,6.482327,26.967457,6.57
HR4464,4464,11.595394,10.911281,6.57
,,21.765684,25.583419,6.57
,,0.398125,60.961413,6.57
,,16.271311,23.122726,6.57
,,2.152187,71.552006,6.57
HR3335,3335,8.459243,-20.843958,6.57
,,19.081278,19.144282,6.57
HR1951,1951,5.698545,23.326228,6.57
,,17.194403,45.324447,6.57
HR1974,1974,5.763753,40.507235,6.57
,,6.395212,-16.467189,6.57
,,3.252099,73.868145,6.57
,,17.465226,-47.026219,6.57
,,10.710412,3.58311,6.57
,,19.145616,-18.952787,6.57
,,6.163651,2.869469,6.57
,,14.005244,-46.127248,6.57
,,11.082658,-59.858898,6.57
,,6.454383,14.88923,6.57
,,13.804996,-6.837381,6.57
,,15.998007,-31.16845,6.57
HR423,423,1.449471,-32.543182,6.57
,,20.290327,39.593539,6.57
,,17.835379,-64.305097,6.57
,,9.397159,-35.247526,6.57
,,2.035533,28.400214,6.57
,,23.532219,-25.74414,6.57
,,23.116103,-30.048144,6.57
HR9056,9056,23.940996,83.191116,6.57
HR8845,8845,23.266078,24.770945,6.57
,,19.733833,9.517625,6.57
,,18.755202,-35.856765,6.57
HR6975,6975,18.572103,20.466411,6.57
,,22.13855,24.156776,6.57
,,11.325485,32.825133,6.57
,,2.317904,57.135497,6.57
HR5003,5003,13.225544,72.799097,6.57
HR2741,2741,7.229787,-31.083633,6.57
HR5758,5758,15.515398,8.579092,6.57
,,15.538298,-10.438753,6.57
HR4791,4791,12.5851,18.377065,6.57
,,4.280192,16.214385,6.57
,,23.531016,-41.752385,6.57
HR1163,1163,3.797963,33.599872,6.57
,,6.345018,72.14596,6.57
HR5337,5337,14.27176,-33.241322,6.57
,,19.470517,29.450274,6.57
HR8355,8355,21.893343,-10.311619,6.57
,,4.136975,43.191138,6.57
,,1.722619,59.632758,6.57
,,9.503917,-24.274066,6.57
,,8.871219,8.06292,6.57
,,9.511182,-28.766483,6.57
HR5829,5829,15.486623,80.448602,6.57
,,20.53709,65.399216,6.57
,,19.288882,39.12108,6.57
,,5.343978,71.71468,6.57
HR6992,6992,18.620172,11.421506,6.57
,,1.431993,-8.504394,6.57
HR8222,8222,21.499882,-19.147827,6.57
,,10.342814,-31.813671,6.57
,,23.602679,-26.876314,6.57
HR5697,5697,15.35836,-38.218692,6.57
,,13.864388,10.135925,6.57
,,20.971864,23.046345,6.57
,,14.137739,24.315051,6.57
,,0.517758,55.702615,6.57
,,16.338392,36.975584,6.57
,,12.028966,22.0943,6.57
,,2.847836,-67.522384,6.57
,,1.466512,-22.036935,6.57
,,14.764383,13.10141,6.57
,,10.526738,2.844767,6.57
Kamuy,,16.167754,26.74275,6.57
,,19.32706,-51.572603,6.57
HR6317,6317,17.008166,6.583706,6.57
HR8014,8014,20.938404,-3.561693,6.57
,,7.521489,-1.125878,6.57
,,17.907872,3.732147,6.57
HR3711,3711,9.354263,15.371352,6.57
HR2058,2058,5.909638,-4.064714,6.57
HR81,81,0.348498,10.976901,6.57
HR4678,4678,12.302659,-3.948779,6.57
,,20.505551,49.78017,6.57
,,23.883589,17.899771,6.57
,,7.339713,-56.294647,6.57
HR8758,8758,23.015208,38.707844,6.57
HR7296,7296,19.275768,-33.522317,6.58
,,8.633789,-11.743735,6.58
,,0.444294,56.641207,6.58
HR6303,6303,17.00899,-45.451756,6.58
,,8.574719,-51.093132,6.58
,,6.969036,-10.315711,6.58
,,13.009317,-33.051326,6.58
,,6.315118,23.603282,6.58
,,16.013021,-72.462898,6.58
,,4.56058,16.323339,6.58
,,6.871681,-5.173713,6.58
,,4.669729,40.78901,6.58
,,18.868992,-21.921527,6.58
HR1291,1291,4.142739,-45.864799,6.58
HR4324,4324,11.118989,-32.587026,6.58
,,6.014175,-42.870464,6.58
,,19.147846,-2.287189,6.58
,,7.029781,-35.547919,6.58
,,5.793649,54.494665,6.58
HR449,449,1.622832,74.300955,6.58
,,6.675383,61.922525,6.58
,,12.701805,-54.760859,6.58
,,9.0625,-17.4966,6.58
,,12.362953,-49.948962,6.58
,,0.586005,36.832233,6.58
HR6138,6138,16.764907,-83.239876,6.58
,,3.788812,-50.754019,6.58
,,9.72517,-20.365839,6.58
,,20.015545,-74.012562,6.58
,,18.25741,-48.851579,6.58
,,16.306537,-73.043404,6.58
HR2207,2207,6.225904,18.680346,6.58
,,12.001437,-78.192934,6.58
,,7.452532,11.954995,6.58
HR7108,7108,18.909011,-49.879074,6.58
,,15.274589,-44.503701,6.58
,,15.843017,-26.289624,6.58
,,2.859985,-63.540674,6.58
HR5147,5147,13.695991,-33.597378,6.58
,,11.378264,40.175472,6.58
,,14.885173,-38.257001,6.58
HR3474,3474,8.777773,28.765059,6.58
,,14.332606,-73.968443,6.58
HR1871,1871,5.565996,1.407647,6.58
HR6216,6216,16.738166,-27.456244,6.58
,,2.946792,-35.377791,6.58
,,21.834023,52.697317,6.58
,,9.434392,-1.23494,6.58
,,8.433628,-10.516583,6.58
,,19.541253,-30.869467,6.58
,,5.483639,42.270516,6.58
,,15.230804,-1.351387,6.58
,,7.729976,-40.309325,6.58
,,17.837501,25.290999,6.58
HR6385,6385,17.179375,12.466978,6.58
,,17.739993,-22.194905,6.58
,,1.270015,-42.009716,6.58
,,10.116636,-71.478031,6.58
,,23.436754,-27.424593,6.58
HR7723,7723,20.227931,24.239021,6.58
HR4155,4155,10.60483,-10.583403,6.58
,,18.75867,19.969896,6.58
HR8389,8389,21.989683,57.658524,6.58
,,8.721689,-38.882379,6.58
,,8.2828,59.189364,6.58
,,6.859277,-6.966512,6.58
HR1128,1128,3.689553,-19.58439,6.58
,,7.40262,-58.491949,6.58
HR7833,7833,20.489207,20.0877,6.58
HR6579,6579,17.6471,32.739361,6.58
,,21.538076,48.443829,6.58
,,21.122742,-0.765132,6.58
,,6.52486,-21.405547,6.58
HR8964,8964,23.632888,46.199437,6.58
,,0.200381,23.471749,6.58
,,16.936004,15.383669,6.58
,,20.998676,40.258821,6.58
HR2127,2127,6.038085,1.694053,6.58
,,22.648777,-38.477344,6.58
,,7.48648,12.760022,6.58
,,3.392445,58.722021,6.58
HR7607,7607,19.918473,30.194898,6.58
,,7.488563,6.582112,6.58
,,2.840564,31.972887,6.58
,,2.924507,73.371127,6.58
HR6133,6133,17.266881,-87.566275,6.58
,,6.116265,-6.202715,6.58
,,21.149281,-5.581876,6.58
HR6974,6974,18.536495,52.115537,6.58
,,19.40353,-62.998184,6.58
,,13.771667,-62.451596,6.58
,,6.509225,-12.081046,6.58
,,7.035203,-3.754834,6.58
,,2.677785,-69.233004,6.58
,,11.962584,-8.548713,6.58
,,16.96395,-39.115722,6.59
,,2.888396,-22.090783,6.59
,,12.066763,-10.296122,6.59
,,22.208299,-40.203165,6.59
,,16.820912,29.96471,6.59
HR9023,9023,23.829087,-62.839489,6.59
,,12.191274,-44.282851,6.59
,,1.730015,74.604504,6.59
,,1.21325,-6.783375,6.59
,,19.133883,24.726036,6.59
HR116,116,0.496945,-32.115982,6.59
,,2.536491,-32.606332,6.59
,,4.286753,50.865815,6.59
,,1.863105,18.29,6.59
,,16.559979,-53.200222,6.59
,,14.230406,11.997745,6.59
HR2633,2633,7.032017,5.557155,6.59
,,20.354301,15.104286,6.59
HR2250,2250,6.292587,14.058678,6.59
HR2724,2724,7.206716,-27.474758,6.59
HR6551,6551,17.574232,16.504375,6.59
HR8554,8554,22.449769,56.433563,6.59
,,3.858655,-21.281112,6.59
,,4.817988,-56.666578,6.59
,,19.225954,-62.922579,6.59
,,9.652987,43.144173,6.59
HR1627,1627,5.076921,32.320271,6.59
,,8.664088,19.540818,6.59
,,6.208944,-61.47405,6.59
,,17.9378,-32.474997,6.59
HR2050,2050,5.908963,11.7632,6.59
HR3948,3948,9.954253,-64.48935,6.59
,,14.820812,-59.407355,6.59
,,1.274799,42.93942,6.59
HR7070,7070,18.821434,-34.74916,6.59
,,7.851749,-18.247293,6.59
,,6.532126,-18.062261,6.59
,,14.71179,14.708576,6.59
HR3573,3573,8.968946,1.541587,6.59
,,17.074399,-28.582678,6.59
,,20.604415,16.814729,6.59
,,13.801418,42.047469,6.59
,,13.833756,78.99569,6.59
,,19.927947,40.1729,6.59
HR668,668,2.336906,64.336949,6.59
,,21.070581,-50.435357,6.59
,,9.69786,-30.303381,6.59
,,5.158264,-2.135018,6.59
HR1285,1285,4.123678,-42.916777,6.59
,,11.536814,36.247253,6.59
,,5.960373,45.901336,6.59
,,13.496412,1.095347,6.59
,,10.250224,-44.467812,6.59
HR6813,6813,18.219445,-4.011608,6.59
,,16.561619,38.091062,6.59
,,8.01012,12.641795,6.59
,,13.905937,-17.180122,6.59
,,17.152876,-68.846739,6.59
HR5431,5431,14.568881,-42.099256,6.59
HR2942,2942,7.629111,-35.277156,6.59
,,19.672583,-5.447517,6.59
HR7365,7365,19.35705,57.766811,6.59
HR8888,8888,23.366183,26.608901,6.59
,,4.192124,-0.422501,6.59
,,6.572684,-3.074103,6.59
HR5125,5125,13.666828,-70.787787,6.59
,,23.31279,-47.435381,6.59
,,8.043753,-36.401228,6.59
,,15.04166,-7.840426,6.59
,,23.913688,74.410095,6.59
HR419,419,1.448209,3.535644,6.59
HR2351,2351,6.48338,11.01921,6.59
,,0.26986,-79.851182,6.59
,,17.30198,-24.073022,6.59
HR5612,5612,15.051827,44.644518,6.59
,,22.219642,86.221362,6.59
,,22.219858,25.940573,6.59
,,17.219285,-37.952375,6.59
,,15.118574,2.362612,6.59
,,5.84761,14.048058,6.59
,,8.910624,-11.377443,6.59
,,9.192421,-57.968404,6.59
HR422,422,1.463024,40.335803,6.59
HR2799,2799,7.348081,-22.850428,6.59
,,5.645517,41.839221,6.59
HR2465,2465,6.665808,-38.158997,6.59
,,2.924893,-25.304656,6.59
,,21.906241,-85.033557,6.59
,,9.940624,54.243767,6.59
HR6425,6425,17.300169,-24.284111,6.59
HR6947,6947,18.531481,-19.125072,6.59
,,1.397463,17.818344,6.59
,,6.233473,33.244275,6.59
,,14.995856,-43.811336,6.59
,,14.615512,42.831164,6.59
,,0.053698,17.552268,6.59
,,11.785506,61.401859,6.59
,,11.505742,-25.798607,6.59
,,23.159019,29.669631,6.59
,,23.646974,62.134961,6.59
,,10.843491,23.406287,6.59
HR5805,5805,15.6424,-39.1607,6.59
,,18.042961,30.555512,6.59
,,15.305625,26.840374,6.59
,,6.863133,86.684341,6.59
HR5613,5613,15.060137,34.565761,6.59
,,4.483269,16.159092,6.59
,,8.664873,-17.302978,6.59
HR431,431,1.478749,-33.763972,6.59
,,23.299052,-13.795173,6.59
,,22.50233,31.215791,6.59
,,11.87173,-51.314767,6.59
,,15.324741,-71.792051,6.59
,,16.245067,7.858242,6.59
,,16.17109,-26.909126,6.59
,,6.267775,59.215044,6.59
HR3997,3997,10.068706,-81.565492,6.6
,,18.615017,3.78989,6.6
,,6.195306,-18.186077,6.6
HR4572,4572,11.954059,40.34374,6.6
HR3255,3255,8.28173,-21.32065,6.6
HR7782,7782,20.330089,37.132513,6.6
,,3.844983,1.563946,6.6
,,3.024741,32.412728,6.6
,,9.462949,-6.07008,6.6
,,0.028579,24.253113,6.6
,,5.343595,-43.533954,6.6
,,11.218769,67.322934,6.6
,,2.925434,2.018274,6.6
,,10.090705,-34.88267,6.6
HR7399,7399,19.504137,-32.091396,6.6
,,1.186272,46.183852,6.6
